1,1,6,4,0,0,1,5,1,2,1,4,4,39,3,2,2,3,1,2,1
1,4,12,4,0,1,1,5,4,3,1,1,1,38,3,2,2,2,2,1,1
1,4,12,4,3,1,1,5,2,3,1,2,4,26,3,2,2,3,1,1,1
1,4,18,2,1,3,5,3,2,3,1,1,2,31,3,2,1,3,1,2,1
1,4,24,4,1,3,1,5,4,2,1,2,3,41,3,1,2,4,1,2,1
1,4,12,4,5,0,5,4,4,2,1,4,1,23,3,2,2,3,1,1,1
1,1,24,2,10,1,1,5,4,2,3,4,1,58,3,2,1,2,1,2,1
1,4,18,4,0,1,1,3,4,2,1,3,1,36,3,2,2,3,1,1,1
1,2,24,4,9,2,5,4,4,3,1,3,4,34,3,2,2,3,2,2,1
1,2,18,2,6,1,5,3,4,3,1,4,4,61,3,3,1,3,1,1,1
0,1,18,2,0,1,1,2,4,2,1,3,3,23,3,1,1,3,1,2,1
1,4,24,2,9,1,1,4,4,3,1,1,1,25,3,2,1,3,1,2,1
0,4,18,4,6,1,2,3,4,2,1,2,1,30,3,2,2,3,1,1,1
1,4,24,2,0,1,2,2,4,4,1,3,1,33,3,2,1,3,1,2,1
1,1,24,4,9,1,2,4,4,3,1,1,1,26,3,2,2,3,1,2,1
1,4,12,2,0,0,1,3,4,1,1,2,1,49,3,2,1,2,1,1,1
1,3,36,2,3,3,1,3,2,3,1,2,1,23,3,2,1,3,1,2,1
1,4,9,4,0,1,1,3,3,3,1,1,1,30,3,2,2,3,1,1,1
1,4,12,4,3,2,5,5,1,3,2,4,1,49,3,2,1,3,1,2,1
1,4,24,2,1,6,5,5,3,3,1,4,3,41,3,2,1,4,2,2,1
1,1,12,4,3,0,1,4,4,2,1,3,1,58,3,2,4,2,1,2,1
1,4,12,4,3,1,1,5,2,3,1,4,1,63,3,2,2,2,1,2,1
1,1,15,2,3,1,1,2,4,4,1,2,1,27,3,2,1,3,1,1,2
1,4,21,2,3,3,5,5,4,3,1,3,2,41,3,2,1,3,1,2,1
1,4,36,2,0,3,5,3,4,3,1,4,1,36,3,2,1,3,1,1,1
1,4,12,4,0,1,3,3,4,3,1,4,1,44,3,2,1,3,1,2,1
1,4,24,2,1,2,1,2,4,2,1,1,4,29,3,2,1,4,1,2,1
1,4,48,4,3,3,5,5,4,3,1,1,1,47,3,2,1,3,1,2,1
1,4,36,3,0,10,1,5,2,3,1,2,3,45,3,2,2,3,2,2,1
1,1,12,3,0,1,1,3,4,3,1,2,1,43,3,2,2,2,2,1,1
1,4,6,4,3,1,2,3,1,2,1,1,2,27,3,2,2,3,1,1,1
1,4,12,2,3,3,1,3,2,3,1,4,3,52,3,2,1,3,1,2,1
1,4,24,2,3,2,1,4,4,3,1,2,3,28,3,2,1,3,1,2,1
1,2,12,2,3,1,1,3,1,2,1,1,3,22,3,2,1,3,1,2,1
1,4,24,3,0,2,1,5,4,3,1,4,4,60,3,3,2,3,1,2,1
1,2,21,4,2,2,4,4,3,3,1,2,3,32,3,2,2,3,1,2,1
1,4,30,2,3,1,5,5,4,3,1,4,3,58,3,2,1,3,1,2,1
1,4,36,2,3,2,3,5,4,3,1,4,3,39,3,2,1,3,1,1,1
1,4,24,2,2,0,5,4,4,3,1,2,3,31,2,2,1,3,1,2,1
1,3,12,2,3,3,5,5,2,3,1,3,3,37,3,2,1,4,1,1,1
1,2,9,2,2,2,5,4,2,3,1,1,3,24,3,2,1,3,1,2,1
1,4,21,4,1,3,1,5,1,3,1,4,3,36,3,2,1,4,1,2,1
1,4,24,4,0,1,4,5,4,3,1,4,1,60,3,2,1,3,1,2,1
1,1,21,4,0,1,1,5,4,4,1,3,3,30,3,2,2,3,1,2,1
1,4,15,2,3,1,5,5,4,3,1,2,3,35,3,2,1,3,1,1,1
1,4,24,4,0,2,1,3,4,2,1,4,3,37,3,2,1,3,1,2,1
1,4,36,4,3,3,5,5,4,3,1,2,3,51,3,2,1,3,1,2,1
1,2,18,2,0,5,2,3,2,3,1,2,3,30,3,2,2,3,1,2,1
1,3,15,4,1,2,3,3,2,3,1,2,3,36,3,2,1,3,1,2,1
1,4,15,4,2,1,5,5,4,3,1,4,2,63,3,2,1,3,1,1,1
1,1,12,2,0,3,4,3,1,3,1,3,2,31,3,2,1,3,2,1,1
1,4,24,4,1,2,1,4,4,3,1,3,3,35,3,2,2,3,1,2,1
1,4,36,3,3,4,1,3,4,2,1,4,1,34,3,2,2,3,1,1,1
1,1,6,4,0,0,4,4,3,2,1,4,1,39,3,2,2,2,1,2,1
1,2,24,3,0,1,5,3,4,2,1,4,3,42,3,1,2,3,1,2,1
1,2,12,4,0,1,2,2,4,3,1,1,3,27,3,2,1,3,1,1,1
1,2,30,2,3,2,5,5,2,2,1,4,3,25,3,2,1,3,1,1,1
1,2,30,0,9,4,1,3,2,2,1,1,3,28,3,2,2,3,1,1,1
1,1,9,2,3,1,1,4,3,3,1,4,1,59,3,2,1,3,1,1,1
1,2,18,4,2,6,1,5,2,3,1,1,4,41,3,2,1,3,1,2,1
1,4,27,4,2,4,4,2,4,3,1,2,1,32,2,2,2,2,2,2,1
1,2,12,4,3,3,1,3,1,2,1,1,1,23,3,2,1,2,1,1,1
0,2,36,3,9,4,1,3,2,1,1,2,1,30,2,2,2,4,1,2,1
1,1,9,2,2,2,1,3,3,3,1,2,1,25,3,2,1,3,1,1,1
1,2,42,4,9,5,1,4,2,2,1,1,1,41,1,2,2,2,1,1,1
1,4,24,4,2,3,4,3,4,3,1,4,1,40,3,2,1,3,1,2,1
1,1,15,2,9,0,1,3,4,2,1,4,2,22,3,2,1,2,1,1,1
1,2,24,3,9,4,5,3,4,3,1,2,2,34,1,2,2,4,1,2,1
1,2,36,3,0,7,1,3,2,2,1,2,2,54,3,1,1,3,1,1,1
1,4,24,4,3,1,1,4,4,4,3,2,3,33,3,2,2,3,1,2,1
1,4,24,2,0,1,1,3,2,3,3,2,1,31,3,2,1,3,1,2,1
1,4,12,4,9,1,1,3,4,2,3,2,1,29,3,2,2,4,1,2,1
1,4,18,2,3,1,1,2,3,4,1,4,1,39,3,2,1,3,1,2,1
1,4,24,2,3,1,1,2,4,2,1,3,3,38,2,2,1,3,1,2,1
1,4,12,4,6,2,5,4,4,2,1,2,3,61,3,2,1,3,1,1,1
0,1,15,2,0,3,1,3,3,2,1,2,2,29,3,2,1,3,1,2,1
1,1,6,2,2,0,1,5,2,2,1,1,2,49,1,2,1,3,1,2,1
1,2,12,4,0,2,3,4,3,1,1,3,3,36,3,2,1,4,1,2,1
1,4,12,2,2,0,1,3,4,2,1,1,1,26,3,2,1,3,1,2,1
1,2,21,2,2,3,5,4,2,3,1,3,3,35,3,2,1,3,1,2,1
1,2,18,2,0,6,1,4,3,3,1,3,1,28,3,1,1,2,1,1,1
1,2,9,4,2,1,1,4,4,3,1,3,3,35,3,1,1,3,1,2,1
1,4,24,2,1,2,4,3,2,2,1,4,3,28,3,1,1,3,1,2,1
1,4,9,4,6,0,3,5,4,3,1,2,3,52,3,2,2,3,1,2,1
1,4,24,2,2,3,3,5,4,3,1,3,4,32,3,1,1,3,1,2,1
1,2,36,2,3,4,1,2,4,2,1,1,4,30,3,2,1,4,1,2,1
1,4,36,4,1,5,1,5,2,3,1,2,2,35,3,2,2,3,2,2,1
1,2,6,2,3,2,1,2,4,4,1,3,3,30,3,1,1,4,1,2,1
1,4,15,4,3,1,1,3,4,2,1,2,3,43,3,2,1,2,1,1,1
1,4,15,2,3,1,3,5,4,3,1,3,2,47,2,2,1,3,1,2,1
1,4,24,4,3,5,1,2,3,4,1,3,4,47,3,3,3,3,1,2,1
1,4,15,2,4,0,5,2,4,2,1,1,1,24,3,2,1,3,1,1,1
1,4,6,2,2,2,3,3,1,3,1,2,3,32,3,2,1,3,1,2,1
1,4,18,2,0,1,1,3,2,4,1,2,2,30,3,2,1,4,1,2,1
1,4,24,4,3,2,2,5,3,3,1,4,1,36,3,2,1,3,2,2,1
1,3,24,2,2,1,1,3,2,3,1,2,1,26,3,2,1,3,1,1,1
1,4,18,2,2,2,1,3,3,3,1,4,1,43,3,2,1,3,1,2,1
1,3,6,2,2,2,1,3,2,3,1,2,1,41,3,2,1,3,1,2,1
1,4,18,2,3,1,1,2,3,2,1,1,1,26,3,2,1,3,1,1,1
1,4,10,2,0,1,1,3,2,2,1,4,3,64,3,2,1,3,1,2,1
1,4,6,2,2,1,4,3,4,1,1,2,1,33,3,2,1,3,1,1,1
1,2,12,2,0,1,4,5,4,3,1,4,1,54,3,2,1,3,1,2,1
1,1,24,1,0,2,2,4,2,3,1,3,3,32,1,2,1,3,1,1,1
1,2,6,4,8,0,5,4,1,2,1,3,2,39,3,2,2,2,1,1,1
1,3,24,4,3,3,5,3,3,3,1,2,3,31,3,2,2,3,1,2,1
1,4,36,2,3,3,5,5,2,2,1,4,1,45,3,2,1,2,1,2,1
1,4,9,2,6,3,5,5,1,3,1,4,1,64,3,2,1,2,1,1,1
1,2,24,2,3,5,5,5,2,2,1,4,3,42,3,2,1,3,1,2,1
1,4,9,4,2,2,1,1,2,3,1,3,3,31,3,2,1,4,1,1,1
1,4,36,2,3,2,5,3,4,2,1,4,3,25,3,2,1,3,1,1,1
1,4,21,2,1,2,5,5,4,3,1,4,1,46,3,2,1,4,1,2,1
1,1,24,2,1,2,5,5,4,3,1,4,4,49,1,3,1,3,2,2,1
1,1,12,2,2,1,5,5,2,1,1,4,2,49,3,2,1,2,1,2,1
1,4,12,2,9,1,1,4,2,3,1,4,3,36,3,2,1,3,1,2,1
1,2,24,4,3,1,1,5,4,3,1,2,2,48,3,2,2,2,1,1,1
1,3,12,1,3,0,4,3,3,2,1,3,1,42,3,1,2,3,1,1,1
1,4,12,2,3,2,1,2,2,2,1,2,3,29,1,2,1,3,1,1,1
1,4,48,4,1,8,5,4,2,3,1,1,4,35,3,3,2,3,1,2,1
1,2,24,2,0,3,2,4,2,3,1,3,3,38,1,2,2,3,1,2,1
1,2,12,2,3,1,3,3,3,1,1,1,3,26,3,2,1,3,1,2,1
1,4,24,4,3,2,1,3,4,3,1,2,1,35,3,2,2,2,1,1,1
1,1,12,2,3,1,1,3,4,2,1,1,3,23,1,2,1,3,1,1,1
1,4,30,4,3,5,1,4,3,3,2,2,3,38,3,2,1,3,1,1,1
0,2,48,1,9,6,1,5,4,2,1,3,4,59,3,1,1,3,1,1,1
1,2,12,4,2,3,1,5,1,3,1,4,3,28,3,1,3,3,1,2,1
1,4,12,4,3,1,1,3,4,2,1,2,2,35,3,2,2,3,1,1,1
1,3,24,4,9,1,4,3,2,1,1,4,1,36,3,2,2,3,1,2,1
1,4,24,2,2,3,1,4,2,2,1,4,2,25,3,1,1,3,1,2,1
1,4,15,4,2,3,1,3,4,3,1,2,4,28,3,3,1,3,1,2,1
1,3,15,2,6,0,1,2,4,2,1,4,2,23,3,1,1,3,1,2,1
1,4,9,4,0,2,1,3,4,3,1,4,3,48,3,2,3,3,1,2,1
1,4,30,4,3,5,1,4,4,2,1,2,3,25,3,2,2,3,1,1,1
1,4,24,4,9,4,1,3,3,3,1,2,1,74,3,2,1,4,1,2,1
1,4,15,4,2,2,1,4,2,2,2,3,3,24,1,2,2,3,1,1,1
1,4,6,4,3,1,1,3,1,2,1,1,3,28,3,2,2,3,1,2,1
1,3,36,2,3,5,1,3,4,3,1,1,3,24,3,2,1,3,1,1,1
0,1,12,2,0,1,1,3,4,2,1,2,1,24,3,2,1,2,1,1,1
1,3,12,2,3,1,1,3,3,4,1,4,1,23,3,1,1,3,1,1,1
1,4,24,2,3,1,1,4,3,3,1,1,3,32,1,2,1,3,2,1,1
1,4,12,2,3,1,1,4,4,3,1,2,3,31,3,1,2,4,2,2,1
1,4,24,2,3,3,3,5,3,1,1,2,3,36,3,2,1,4,1,2,1
1,4,24,4,9,4,2,3,3,3,1,3,2,27,3,2,2,2,1,2,1
1,2,12,4,1,1,2,2,3,3,1,4,2,44,3,2,1,3,1,1,1
1,4,18,2,9,1,1,4,4,3,1,1,3,34,2,2,2,3,1,2,1
1,4,48,3,3,12,3,4,4,3,1,1,3,37,3,2,1,4,1,2,1
1,4,9,2,4,1,1,2,1,2,1,4,1,23,3,1,1,3,1,2,1
1,4,18,4,0,1,1,2,4,2,1,1,2,30,3,2,2,3,1,1,1
1,1,30,0,9,8,5,2,2,3,1,3,3,25,1,2,3,3,1,1,1
1,4,30,4,3,2,1,3,4,2,1,2,3,33,3,2,1,3,1,2,1
1,4,9,2,9,1,1,4,3,2,1,2,3,27,3,2,2,3,1,1,1
1,4,36,2,9,5,2,4,2,3,1,2,3,31,3,2,2,3,1,2,1
1,4,12,2,0,2,5,5,4,3,1,3,3,50,3,2,1,3,1,2,1
1,4,24,2,3,3,3,5,3,3,1,2,3,31,3,2,1,3,2,2,1
1,2,36,2,6,2,1,4,3,3,1,1,3,32,3,2,2,3,2,1,1
1,3,21,2,0,2,2,3,1,2,1,1,3,28,1,2,1,4,1,2,1
1,4,24,2,3,1,2,3,4,3,1,4,3,29,3,1,1,4,1,2,1
1,2,36,2,6,3,5,3,2,4,1,2,3,27,3,2,1,3,1,1,1
1,2,48,2,0,8,5,4,1,2,1,2,3,24,3,2,1,3,1,1,1
1,4,24,2,0,2,5,2,4,3,1,1,2,54,3,2,1,3,1,1,1
1,4,12,2,3,1,1,3,3,3,1,2,3,25,3,2,1,3,1,1,1
1,4,33,4,1,7,1,4,3,3,1,2,3,35,3,2,2,4,1,2,1
1,4,6,4,0,6,1,4,1,3,1,3,4,45,3,2,2,4,2,2,1
1,4,18,4,2,1,1,3,4,2,1,2,4,28,3,2,2,3,1,1,1
1,4,12,2,3,2,2,4,3,3,1,1,4,35,3,2,1,3,1,1,1
1,4,48,1,9,3,1,3,1,2,1,1,1,27,2,2,1,3,1,1,1
1,4,30,2,3,2,3,5,4,3,1,2,3,30,1,2,1,4,1,1,1
1,4,28,1,1,7,5,2,3,3,3,4,1,40,1,1,2,3,2,2,1
1,3,18,1,3,1,5,4,4,3,1,4,3,49,1,2,1,2,1,1,1
1,1,24,2,2,7,5,2,1,2,1,2,2,30,3,2,1,3,1,2,2
1,1,21,2,0,3,5,4,2,3,2,2,1,24,3,2,1,2,1,1,2
1,2,18,2,9,4,1,5,1,3,2,1,1,33,1,2,1,4,1,2,1
1,1,12,2,3,1,1,3,2,3,1,2,1,20,3,1,1,4,2,2,1
1,2,15,2,3,1,5,2,4,3,1,1,2,23,3,2,1,3,1,1,1
1,2,48,1,0,12,5,1,4,3,2,4,4,36,3,3,1,4,1,2,1
1,4,9,2,3,2,2,5,3,3,2,4,3,35,3,2,1,3,1,2,1
1,3,4,2,0,1,5,2,1,3,1,2,1,29,3,2,1,2,2,1,2
1,1,24,1,2,2,3,3,4,3,1,4,1,22,2,2,1,3,1,2,1
1,1,24,1,2,2,3,3,4,3,1,4,1,22,2,2,1,3,1,2,1
1,3,6,4,0,1,1,3,1,3,1,1,1,74,3,2,3,1,2,1,2
1,2,9,2,0,1,5,2,4,3,1,2,1,35,3,2,1,1,1,1,1
1,3,10,2,0,3,1,2,1,3,3,1,2,37,3,2,1,2,2,1,1
1,4,10,2,1,2,5,2,1,2,1,4,1,31,3,1,1,3,1,1,1
1,3,6,2,0,0,4,2,2,4,1,2,1,27,3,2,1,1,1,1,2
1,1,47,2,0,10,1,2,1,2,1,1,1,35,3,2,1,2,1,2,1
1,4,10,2,0,1,5,5,4,3,2,2,2,45,3,2,1,2,1,1,2
1,1,18,1,3,1,1,2,3,3,2,4,4,36,1,3,1,4,1,2,1
1,3,30,4,3,3,5,5,4,3,1,4,2,49,2,2,2,2,1,1,1
1,4,24,3,1,4,1,4,3,3,1,3,3,35,3,2,2,2,1,2,1
1,4,27,3,1,8,4,3,2,3,1,2,3,27,3,2,2,3,1,1,1
1,1,18,2,2,2,4,3,4,3,1,2,3,28,3,2,1,3,1,1,1
1,4,24,4,3,1,4,3,4,2,1,1,1,43,3,2,2,2,1,1,1
1,1,18,2,0,4,2,3,3,3,1,4,3,35,3,2,1,2,2,2,1
1,4,14,3,0,0,1,3,4,3,1,2,3,27,3,2,2,2,1,1,1
1,4,21,2,9,1,4,5,4,2,1,4,1,36,1,2,1,2,1,1,1
1,2,48,1,9,3,2,4,4,3,1,2,3,30,3,2,1,3,1,1,1
1,4,24,2,3,1,1,5,4,3,1,1,1,36,3,2,1,4,1,2,1
1,4,6,0,3,0,1,5,4,4,1,4,3,39,3,2,1,2,1,1,1
1,4,39,2,1,8,2,5,4,3,1,2,3,45,3,2,1,4,1,2,1
1,1,30,2,1,3,1,3,4,1,1,4,2,40,3,2,1,4,1,2,1
0,2,12,2,0,0,1,4,2,4,1,3,3,25,1,2,1,2,1,1,1
1,1,24,2,3,1,1,5,4,2,1,4,3,55,3,2,1,3,1,1,1
1,4,21,2,2,2,1,5,4,3,1,2,1,50,3,2,2,3,1,1,1
1,1,24,2,3,2,1,5,4,3,1,4,1,64,1,1,1,2,1,1,1
1,4,4,2,2,0,1,2,1,2,1,3,1,23,3,1,1,2,2,1,1
1,4,39,2,1,2,3,3,4,3,1,4,3,24,3,2,1,3,1,1,1
1,4,15,4,3,1,3,3,2,4,1,2,2,47,3,2,2,2,1,1,1
1,4,60,2,0,10,1,5,2,3,1,4,2,42,3,2,1,4,1,2,1
1,4,18,2,9,1,2,3,3,2,1,4,2,24,3,1,1,2,1,1,1
1,4,18,4,3,0,3,5,4,3,1,3,2,32,1,2,2,4,1,2,1
1,4,6,1,3,1,3,5,2,3,1,4,2,45,1,2,1,2,2,1,1
1,4,24,2,1,3,2,4,3,2,1,4,3,23,3,2,1,3,1,1,1
1,4,18,4,3,1,1,3,4,3,1,2,3,24,3,2,2,3,1,1,1
1,4,24,3,2,4,2,3,2,3,1,3,2,35,3,2,2,3,1,1,1
1,2,15,2,5,2,2,3,3,2,1,2,1,25,3,2,1,2,1,1,1
1,4,21,2,1,5,5,3,1,3,1,3,3,26,3,2,1,3,1,1,1
1,2,18,3,0,2,5,5,4,3,1,4,3,43,3,2,1,3,2,1,1
1,2,18,3,5,6,1,3,2,3,1,4,1,44,3,2,1,2,2,2,1
1,4,12,2,3,0,1,5,4,3,1,4,3,38,3,2,1,3,1,1,1
1,4,36,2,3,3,1,5,4,3,1,2,3,28,3,2,1,3,1,1,1
1,4,36,4,1,5,4,5,4,3,1,2,3,38,3,2,2,4,1,2,1
1,3,15,2,9,2,1,4,2,3,1,4,2,26,3,1,1,3,1,2,1
1,1,15,3,2,3,1,5,1,2,1,4,2,27,3,2,2,2,1,1,1
1,4,10,4,2,2,1,2,1,2,1,3,1,23,3,1,2,3,1,1,1
1,1,10,2,3,2,1,5,3,3,1,4,1,52,3,2,1,2,1,1,1
1,4,5,2,9,3,1,4,1,3,1,4,1,74,3,2,1,2,1,1,1
1,4,15,2,2,2,1,2,2,3,1,3,2,27,1,2,2,2,1,1,1
1,4,11,4,0,1,1,2,4,2,1,4,3,35,3,2,2,4,1,1,1
1,3,10,2,2,1,1,2,4,2,1,2,2,23,3,2,1,3,1,1,1
1,4,9,2,2,1,1,5,1,3,1,4,3,20,3,2,1,3,1,1,1
1,4,12,2,3,1,1,2,4,2,1,3,3,34,3,2,1,3,2,1,1
1,4,22,2,3,2,3,5,3,3,1,4,3,40,3,2,1,3,1,1,1
1,2,9,2,3,2,1,3,2,3,1,2,1,37,3,2,1,2,2,1,1
1,4,36,2,0,0,3,5,4,3,1,4,2,36,3,2,1,3,1,1,1
1,4,12,4,2,1,1,2,2,2,1,4,2,22,3,1,2,2,1,1,1
1,4,15,1,3,1,2,5,4,3,1,4,3,34,1,2,1,2,2,1,1
1,4,6,2,1,1,3,3,2,3,1,4,2,50,3,1,1,3,1,1,1
1,4,36,3,2,7,3,4,2,2,1,4,3,40,3,2,2,3,1,2,1
1,4,6,2,5,0,3,4,2,4,1,4,1,23,3,1,1,2,1,1,1
1,4,24,2,2,2,3,5,3,3,1,4,2,53,3,2,1,3,1,1,1
1,4,24,2,1,2,1,5,4,3,1,4,3,35,3,2,1,4,1,2,1
1,4,12,1,8,3,3,3,4,2,1,3,1,35,3,2,1,2,2,1,1
1,4,15,2,3,3,1,5,4,2,1,2,3,54,1,1,1,4,1,2,1
1,2,21,4,9,3,1,4,2,3,1,3,2,27,3,2,2,3,1,1,1
1,1,24,2,3,3,1,3,2,2,1,4,3,28,3,2,1,3,1,1,1
1,3,9,2,3,1,2,5,2,1,1,4,1,49,3,2,1,3,1,1,1
1,3,6,3,3,0,1,2,2,2,1,1,2,29,1,2,1,3,1,1,1
1,3,12,2,2,2,1,3,1,2,1,2,3,46,3,2,1,2,1,1,1
1,4,12,2,1,4,5,2,1,2,1,4,3,20,3,1,1,3,1,1,1
1,2,21,3,0,2,1,3,1,1,1,4,2,47,3,2,2,3,1,1,1
1,1,21,2,3,3,4,2,4,2,1,2,3,29,1,2,1,3,1,1,1
1,4,6,2,0,0,1,1,1,2,1,4,1,54,3,2,1,1,1,2,1
1,1,6,4,3,0,3,5,4,3,1,4,3,52,3,2,2,3,1,1,1
1,4,9,2,3,2,1,3,1,3,1,2,1,32,3,2,1,3,2,1,1
1,4,9,2,0,2,3,5,2,3,1,4,4,51,3,3,1,2,1,1,1
1,4,15,3,3,1,1,3,4,4,1,3,1,33,1,2,2,3,1,1,1
1,4,12,4,6,3,5,2,2,3,1,1,2,37,3,2,2,2,2,1,1
1,4,15,2,2,2,3,3,2,2,1,4,3,20,3,1,1,3,1,1,1
1,4,6,4,3,1,5,3,1,3,1,2,1,34,3,2,2,2,2,1,1
1,2,6,3,9,1,2,5,1,1,1,2,3,31,1,2,2,3,2,1,1
1,4,15,3,2,0,4,4,3,2,1,2,2,30,3,2,2,3,1,1,1
1,4,36,2,1,8,1,3,1,2,1,2,2,30,1,2,1,3,1,1,1
1,4,9,2,2,2,2,2,2,2,1,4,2,22,3,1,1,3,1,1,1
1,4,6,3,9,1,2,3,1,3,1,2,1,34,3,2,2,2,1,1,1
1,2,12,2,2,0,4,2,1,2,1,4,1,19,3,1,1,2,1,1,1
1,4,18,3,3,2,1,1,2,4,1,3,1,34,3,2,2,3,1,1,1
1,1,12,1,8,0,1,5,4,4,1,1,3,45,1,2,1,2,1,1,1
1,3,24,2,3,5,1,4,4,3,1,2,3,25,1,2,1,3,1,1,1
1,3,24,2,2,3,1,2,2,2,1,4,3,26,3,2,1,3,1,1,1
1,4,9,4,3,3,5,3,1,3,1,2,1,33,3,2,2,3,2,1,1
0,3,9,2,3,0,1,3,3,2,1,2,1,28,3,2,1,2,1,1,1
1,4,24,2,0,1,2,5,4,4,1,4,1,41,3,1,1,2,1,1,1
1,1,6,2,2,1,1,3,1,3,1,2,1,36,1,2,1,2,1,2,1
1,4,6,1,0,0,5,3,1,3,3,2,1,26,2,2,1,2,2,1,1
1,1,21,2,3,2,1,2,4,2,1,4,2,28,3,1,1,4,1,2,1
1,4,54,0,1,9,5,3,2,3,1,2,2,39,3,2,1,2,2,1,1
1,4,12,4,3,0,5,5,4,3,1,4,1,65,3,2,4,3,1,1,1
1,4,48,4,1,2,5,5,4,3,1,3,3,38,3,2,2,3,2,2,1
1,4,6,4,0,0,4,3,2,2,1,2,1,41,1,2,2,2,1,1,1
1,2,24,2,0,1,1,2,4,3,1,1,2,26,3,2,1,3,1,1,1
1,1,6,2,0,0,1,2,3,3,1,4,1,41,3,2,1,2,2,2,1
1,4,15,2,1,1,5,5,4,3,1,4,4,45,1,3,1,3,2,1,1
1,4,24,1,9,1,1,4,4,3,1,4,3,40,1,2,1,3,1,2,1
1,3,12,2,3,3,1,3,3,4,1,1,3,24,3,2,1,3,1,1,1
1,4,15,4,3,1,1,3,4,3,1,2,2,31,3,2,2,3,1,1,1
1,4,6,0,0,1,2,3,4,3,1,1,4,35,1,1,1,3,1,1,2
1,4,10,2,0,1,3,3,3,3,1,2,4,40,3,1,1,2,2,1,2
1,4,12,2,3,2,2,3,4,2,2,2,1,28,3,2,1,3,1,1,1
1,4,11,2,9,2,4,5,1,1,1,2,1,28,3,2,1,3,1,2,1
1,1,10,4,2,2,5,2,2,2,2,3,1,27,3,1,2,3,1,1,2
1,4,10,2,0,1,1,3,3,3,1,2,1,31,3,2,1,2,2,1,2
1,4,24,4,0,1,4,5,4,2,1,4,1,37,3,2,2,3,1,2,1
1,4,10,2,0,1,2,3,3,3,1,2,1,35,3,1,1,2,1,1,2
1,3,6,4,0,1,1,5,1,3,1,4,1,46,3,2,2,3,2,1,2
1,4,18,2,0,2,5,4,4,3,1,3,2,32,3,2,1,3,1,1,2
1,4,18,4,3,6,1,5,3,3,1,4,3,33,3,2,2,3,1,2,1
1,4,24,4,6,1,5,3,3,2,1,2,3,33,3,2,2,3,1,2,1
1,4,18,4,3,2,1,3,2,2,1,2,3,26,3,2,2,3,1,1,1
1,4,6,4,3,1,1,4,1,2,1,2,3,24,3,1,2,3,1,2,1
